fffffff007bbdaf4	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR410gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN26M2ScalerScalingControlMSR410gMetaClassE,"M2ScalerScalingControlMSR4",__ZN25M2ScalerScalingControlMSR10gMetaClassE,0xa58);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedaf0,"IosaColorManagerMSR13",0xfffffff009eeddc0,0x1f0);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedb18,"DitherControlMSR4",__ZN16DitherControlMSR10gMetaClassE,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedb40,"M2ScalerCSCColorConversionControlMSR10j",0xfffffff009eeb9e8,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedb68,"M2ScalerSrcDestCfgControlMSR10",__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE,0x130);
	return(__ZN26M2ScalerScalingControlMSR610gMetaClassE);
	_func_fffffff008a91d20(?,__ZN26M2ScalerScalingControlMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR610gMetaClassE);
	_func_fffffff008a91d20(ARG0,__ZN26M2ScalerScalingControlMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR610gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN26M2ScalerScalingControlMSR610gMetaClassE,"M2ScalerScalingControlMSR6",__ZN26M2ScalerScalingControlMSR410gMetaClassE,0xa58);
	return(__ZN26IosaTiledCompressedMemMSR710gMetaClassE);
	_func_fffffff008a6a1d4(?,__ZN26IosaTiledCompressedMemMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN26IosaTiledCompressedMemMSR710gMetaClassE);
	_func_fffffff008a6a1d4(ARG0,__ZN26IosaTiledCompressedMemMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN26IosaTiledCompressedMemMSR710gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN26IosaTiledCompressedMemMSR710gMetaClassE,"IosaTiledCompressedMemMSR7",__ZN22IosaTiledCompressedMem10gMetaClassE,0x40);
	return(__ZN36M2ScalerCSCColorConversionControlMSR10gMetaClassE);
	_func_fffffff008a950fc(?,__ZN36M2ScalerCSCColorConversionControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN36M2ScalerCSCColorConversionControlMSR10gMetaClassE);
	_func_fffffff008a950fc(ARG0,__ZN36M2ScalerCSCColorConversionControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN36M2ScalerCSCColorConversionControlMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN36M2ScalerCSCColorConversionControlMSR10gMetaClassE,"M2ScalerCSCColorConversionControlMSR",__ZN33M2ScalerCSCColorConversionControl10gMetaClassE,0x40);
	return(__ZN20IosaColorManagerMSR510gMetaClassE);
	_func_fffffff008a606f8(?,__ZN20IosaColorManagerMSR510gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR510gMetaClassE);
	_func_fffffff008a606f8(ARG0,__ZN20IosaColorManagerMSR510gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR510gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaColorManagerMSR510gMetaClassE,"IosaColorManagerMSR5",__ZN20IosaColorManagerMSR410gMetaClassE,0x50);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedc58,"IosaDPEControlMSR13",0xfffffff009eeb740,0x50);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedca8,"IosaDPEControlMSR10",0xfffffff009eeb718,0x50);
	return(__ZN29M2ScalerSrcDestCfgControlMSR510gMetaClassE);
	_func_fffffff008a9c1ec(?,__ZN29M2ScalerSrcDestCfgControlMSR510gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR510gMetaClassE);
	_func_fffffff008a9c1ec(ARG0,__ZN29M2ScalerSrcDestCfgControlMSR510gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR510gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN29M2ScalerSrcDestCfgControlMSR510gMetaClassE,"M2ScalerSrcDestCfgControlMSR5",__ZN29M2ScalerSrcDestCfgControlMSR410gMetaClassE,0x130);
	return(__ZN20IosaColorManagerMSR710gMetaClassE);
	_func_fffffff008a606f8(?,__ZN20IosaColorManagerMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR710gMetaClassE);
	_func_fffffff008a606f8(ARG0,__ZN20IosaColorManagerMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR710gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaColorManagerMSR710gMetaClassE,"IosaColorManagerMSR7",__ZN20IosaColorManagerMSR410gMetaClassE,0x50);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedd48,"IosaWdmaControlMSR11",0xfffffff009eebe50,0x40);
	return(__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE);
	_func_fffffff008a9778c(?,__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE);
	_func_fffffff008a9778c(ARG0,__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE,"M2ScalerSrcDestCfgControlMSR",__ZN25M2ScalerSrcDestCfgControl10gMetaClassE,0x130);
	return(__ZN29M2ScalerSrcDestCfgControlMSR410gMetaClassE);
	_func_fffffff008a9af10(?,__ZN29M2ScalerSrcDestCfgControlMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR410gMetaClassE);
	_func_fffffff008a9af10(ARG0,__ZN29M2ScalerSrcDestCfgControlMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR410gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN29M2ScalerSrcDestCfgControlMSR410gMetaClassE,"M2ScalerSrcDestCfgControlMSR4",__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE,0x130);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeddc0,"IosaColorManagerMSR11",0xfffffff009eeb948,0x1f0);
	return(__ZN26M2ScalerScalingControlMSR810gMetaClassE);
	_func_fffffff008a8fa2c(?,__ZN26M2ScalerScalingControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR810gMetaClassE);
	_func_fffffff008a8fa2c(ARG0,__ZN26M2ScalerScalingControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR810gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN26M2ScalerScalingControlMSR810gMetaClassE,"M2ScalerScalingControlMSR8",__ZN26M2ScalerScalingControlMSR710gMetaClassE,0xa58);
	return(__ZN26M2ScalerScalingControlMSR210gMetaClassE);
	_func_fffffff008a90380(?,__ZN26M2ScalerScalingControlMSR210gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR210gMetaClassE);
	_func_fffffff008a90380(ARG0,__ZN26M2ScalerScalingControlMSR210gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR210gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN26M2ScalerScalingControlMSR210gMetaClassE,"M2ScalerScalingControlMSR2",__ZN25M2ScalerScalingControlMSR10gMetaClassE,0xa58);
	return(__ZN29M2ScalerSrcDestCfgControlMSR210gMetaClassE);
	_func_fffffff008a9af10(?,__ZN29M2ScalerSrcDestCfgControlMSR210gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR210gMetaClassE);
	_func_fffffff008a9af10(ARG0,__ZN29M2ScalerSrcDestCfgControlMSR210gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR210gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN29M2ScalerSrcDestCfgControlMSR210gMetaClassE,"M2ScalerSrcDestCfgControlMSR2",__ZN28M2ScalerSrcDestCfgControlMSR10gMetaClassE,0x130);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eedeb0,"M2ScalerScalingASEControlMSR10",__ZN25M2ScalerScalingASEControl10gMetaClassE,0x9e0);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeded8,"IosaDPEControlMSR10j",0xfffffff009eedca8,0x50);
	return(__ZN29M2ScalerSrcDestCfgControlMSR710gMetaClassE);
	_func_fffffff008a6a3d4(?,__ZN29M2ScalerSrcDestCfgControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR710gMetaClassE);
	_func_fffffff008a6a3d4(ARG0,__ZN29M2ScalerSrcDestCfgControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR710gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN29M2ScalerSrcDestCfgControlMSR710gMetaClassE,"M2ScalerSrcDestCfgControlMSR7",__ZN29M2ScalerSrcDestCfgControlMSR610gMetaClassE,0x130);
	_panic(""PROGRAM ERROR: %s, Line=%d: Powered down MSR while it is running\n" @%s:%d");
fffffff008d0fad0	0xd51ff508  MSR   	S3_7_C15_C5_0, X8      	X -  (8 0x108)
fffffff008d0fafc	0xd51ff168  MSR   	S3_7_C15_C1_3, X8      	X -  (8 0x8000)
fffffff008d0fb04	0xd51ff368  MSR   	S3_7_C15_C3_3, X8      	X -  (8 0x8100)
fffffff008d0fb0c	0xd51ff568  MSR   	S3_7_C15_C5_3, X8      	X -  (8 0x8600)
fffffff008d0fb14	0xd51ff768  MSR   	S3_7_C15_C7_3, X8      	X -  (8 0x8900)
fffffff008d0fb1c	0xd51ff968  MSR   	S3_7_C15_C9_3, X8      	X -  (8 0x8a00)
fffffff008d0fb24	0xd51ffb68  MSR   	S3_7_C15_C11_3, X8     	X -  (8 0x8e00)
fffffff008fb4f48	0xd517d1b4  MSR   	..?.., X20             	X -  (20 0x0)
